gene1,gene2,p_value,statistic,depletion_p_value,q_value,SR_DD_p_value,SR_DD_q_value,depletion_q_value,SR_DD_depletion_p_value,SR_DD_depletion_q_value,survival_coef,survival_p_value,phylo_coefficient
SMO,VCAN,0.00409962005232491,62008,0.9999999999959251,0.9999269984369378,0.9959003799476752,0.999746202764626,1,4.0747405449792495e-12,4.430547206952265e-11,0.003797824760665779,0.9500591536136805,12.766326777815777
BRAF,IFIT3,0.00410216582595205,61285,0.04948222410848846,0.9999269984369378,0.995897834174048,0.999746202764626,0.5222392991446378,0.9505177758915117,1,-0.04379569250727723,0.48633314982063225,34.38331045430906
CDK4,MGAT5,0.00410709364564297,61284,0.9999999999994944,0.9999269984369378,0.995892906354357,0.999746202764626,1,5.054845431118338e-13,6.1589884930650354e-12,0.06896023733059675,0.24686843395158897,21.49664759668543
AKT3,RPL36A-HNRNPH2,0.00410709364564297,61284,0.7835428721802179,0.9999269984369378,0.995892906354357,0.999746202764626,1,0.2164571278197821,0.3179356697076038,0,1,9999999
CDK4,GMEB2,0.00410820372694022,61464,0.9956804683265807,0.9999269984369378,0.9958917962730598,0.999746202764626,1,0.00431953167341914,0.01002058206848768,-0.05314933959059912,0.37610884434270403,13.35816095557424
PDGFRB,HOXA9,0.00411139771212367,62004,0.6212215058867214,0.9999269984369378,0.9958886022878763,0.999746202764626,1,0.3787784941132786,0.5120862868342394,-0.08299284818866194,0.17599396867482622,21.65921534373787
BRAF,CLIP4,0.0041169651803029,61282,0.08666821274574342,0.9999269984369378,0.9958830348196972,0.999746202764626,0.7773850178716897,0.9133317872542566,1,0.02282724440671299,0.7036288143434617,23.00772753384771
BRAF,SGMS2,0.00411805531660878,61462,0.16435853626783414,0.9999269984369378,0.9958819446833912,0.999746202764626,1,0.8356414637321659,0.9676081097858288,0.0012364701196851534,0.9834557621502896,31.285844734888617
BRAF,LRRFIP1,0.00412190890503057,61281,0.999999469145456,0.9999269984369378,0.9958780910949694,0.999746202764626,1,5.30854544100734e-7,2.680913082543407e-6,-0.054897005172878745,0.361198250985994,28.534015454789266
FNTB,BST1,0.00412192098063447,62729,0.9970995894706568,0.9999269984369378,0.9958780790193656,0.999746202764626,1,0.0029004105293432,0.00700615964840046,0.04335268885044601,0.47208716354605473,21.32476375160425
HRAS,PEX19,0.00412298903453842,61461,0.9986536956212106,0.9999269984369378,0.9958770109654616,0.999746202764626,1,0.00134630437878935,0.00350937026373322,0.019555194680405084,0.7526323858117033,14.201853800471381
CDK4,CLPSL1,0.00412460533975011,98759,0.291336554216764,0.9999269984369378,0.99587539466025,0.999746202764626,1,0.7086634457832359,0.8557137696005878,0,1,9999999
BRAF,SCARB2,0.00412685794120161,61280,0.9998488258746993,0.9999269984369378,0.9958731420587984,0.999746202764626,1,1.5117412530085694e-4,4.8261206361271286e-4,-0.07877087295855599,0.2033082955289218,23.07961539196999
AKT3,EEF1G,0.00412685794120161,61280,0.47173767400297834,0.9999269984369378,0.9958731420587984,0.999746202764626,1,0.5282623259970216,0.6760389976837342,-0.09615240468957265,0.12192917894170081,9999999
SMO,ARMC10,0.00412685794120161,61280,5.817197416024324e-4,0.9999269984369378,0.9958731420587984,0.999746202764626,0.01619773307973975,0.9994182802583976,1,0.03749494411373344,0.5373772034977801,16.392421812558016
NRAS,PACRG,0.00412718703741561,67545,0.9964566838221852,0.9999269984369378,0.9958728129625845,0.999746202764626,1,0.00354331617781489,0.00839844243674241,0.06081127339657301,0.31219530965347425,20.956491606462105
SMO,USP4,0.0041279280410002,61460,0.41534983079987053,0.9999269984369378,0.9958720719589996,0.999746202764626,1,0.5846501692001295,0.7345860201754392,0.16923075405999732,0.0032916278030969475,14.589692047558339
RAF1,PLEKHH2,0.00413158793273106,61640,0.3432319737497891,0.9999269984369378,0.995868412067269,0.999746202764626,1,0.6567680262502109,0.8058086251808437,0.08566678200933435,0.15971229742648357,13.165853261273014
BRAF,TRIM8,0.00413287234084987,61459,0.9988536070920476,0.9999269984369378,0.99586712765915,0.999746202764626,1,0.00114639290795248,0.0030350060107403,0.021853429260431424,0.7197028070114704,32.63938948864479
KIT,C15orf48,0.00413287234084987,61459,0.6926384025904921,0.9999269984369378,0.99586712765915,0.999746202764626,1,0.30736159740950786,0.43058345468987175,-0.04231353264754403,0.4940653300257288,24.83178463824589
NRAS,FAM186B,0.00413313397975278,63458,0.8952372556349875,0.9999269984369378,0.9958668660202472,0.999746202764626,1,0.10476274436501254,0.17002347673289384,0.04891897164082978,0.4294931244077208,19.17546872329915
PDCD1,H4C3,0.00413409728032478,62364,0.30385699368864716,0.9999269984369378,0.9958659027196752,0.999746202764626,1,0.6961430063113528,0.8443752703714146,0,1,9999999
FNTB,VN1R1,0.00413652497456106,61639,0.9986536956212106,0.9999269984369378,0.9958634750254388,0.999746202764626,1,0.00134630437878935,0.00350937026373322,0.10530593240983462,0.086678333569907,22.68178542201407
HRAS,COL6A2,0.0041367719674295,61278,0.999966483057325,0.9999269984369378,0.9958632280325704,0.999746202764626,1,3.351694267494931e-5,1.2198337065696056e-4,0.07480038153483708,0.21447636332585607,17.900742996719174
PDGFRB,WDFY4,0.00414079184813787,97832,0.9961842286672122,0.9999269984369378,0.995859208151862,0.999746202764626,1,0.00381577133278776,0.00898533223797515,-0.15170614351467662,0.01760038215574408,25.63538057214704
AKT1,NRBF2,0.00414670729813294,61276,0.9803313064104096,0.9999269984369378,0.9958532927018672,0.999746202764626,1,0.01966869358959044,0.0388223412903592,-0.09498448017751338,0.12998078884881917,25.143355845045544
SMO,PPP1R35,0.00414670729813294,61276,0.00156063027701123,0.9999269984369378,0.9958532927018672,0.999746202764626,0.03625240261283898,0.9984393697229887,1,0,1,9999999
KRAS,SPATA31A3,0.00414843675914804,48558,0.937022274398393,0.9999269984369378,0.995851563240852,0.999746202764626,1,0.06297772560160697,0.10900194543222486,0,1,9999999
PIK3CA,GPR42,0.00415016272613509,45859,0.9819243276832514,0.9999269984369378,0.9958498372738648,0.999746202764626,1,0.01807567231674856,0.03615350422867579,0,1,9999999
BRAF,MFSD12,0.00415168296491151,61275,0.9999999426094625,0.9999269984369378,0.9958483170350884,0.999746202764626,1,5.7390537544499416e-8,3.400947199298456e-7,0,1,9999999
BRAF,SLC31A1,0.00415270257136356,61455,0.9999999997741164,0.9999269984369378,0.9958472974286364,0.999746202764626,1,2.2588364512188264e-10,1.924453453359951e-9,0.019519325793253946,0.7412979983249557,25.72289508391395
BRAF,HERC6,0.00415270257136356,61455,0.5849449637317603,0.9999269984369378,0.9958472974286364,0.999746202764626,1,0.4150550362682397,0.5532009836582673,-0.015238198175082523,0.7930715499545692,21.962781294854967
SMO,UQCRH,0.00415666397251418,61274,0.7395478160736602,0.9999269984369378,0.9958433360274858,0.999746202764626,1,0.26045218392633984,0.3726829108528519,-0.06903807140213407,0.26716517376792986,19.05476387472219
XPO1,MYH11,0.00415781810787352,63632,0.9999999999999984,0.9999269984369378,0.9958421818921264,0.999746202764626,1,1.5543122344752194e-15,2.6342600091078053e-14,0.04118089393103689,0.49601802266266715,14.11349801176627
SMO,ZNF777,0.00416859749881726,61632,0.9999588309923496,0.9999269984369378,0.9958314025011828,0.999746202764626,1,4.116900765049891e-5,1.4825740613846615e-4,-0.07009325600744387,0.2589743618064089,24.36828685030264
EGFR,SERPINA1,0.00416954160135845,61812,1,0.9999269984369378,0.9958304583986416,0.999746202764626,1,0,0,0.03694237397859337,0.5284634098654444,22.665958079594184
CDK4,FOXM1,0.0041716390893747,61271,1,0.9999269984369378,0.9958283609106252,0.999746202764626,1,0,0,0.03594576270673629,0.551499139603891,14.226232217594044
AKT3,DDX18,0.0041716390893747,61271,0.9904469859736034,0.9999269984369378,0.9958283609106252,0.999746202764626,1,0.00955301402639663,0.02040810046695721,-0.10351689083151713,0.09266610090228423,15.209668209322004
ERBB2,SLC7A9,0.0041721919711091,65478,0.9999999999999803,0.9999269984369378,0.9958278080288908,0.999746202764626,1,1.9539925233402755e-14,2.918655416360617e-13,0.035504326275736145,0.5567787482397377,16.00862865691817
RAF1,LSM1,0.00417261788544401,61451,0.9999999997741164,0.9999269984369378,0.995827382114556,0.999746202764626,1,2.2588364512188264e-10,1.924453453359951e-9,0.044897332547026554,0.4633435388489373,15.773457045279141
CDK4,DDX59,0.00417761004486501,61450,0.8775461785910829,0.9999269984369378,0.995822389955135,0.999746202764626,1,0.12245382140891714,0.19453191767797,0.036882471682537256,0.5380591748740564,18.954569206173808
NRAS,PEX19,0.00417761004486501,61450,0.9999999999999928,0.9999269984369378,0.995822389955135,0.999746202764626,1,7.327471962526033e-15,1.1272317006006368e-13,-0.0021743240964269064,0.9718836579236741,19.45533391029474
NRAS,GPR63,0.00418038141972566,61990,0.9991460275721772,0.9999269984369378,0.9958196185802743,0.999746202764626,1,8.539724278229244e-4,0.00232553147061745,0.10491416565454734,0.08583052335139017,20.19028337602372
EGFR,CCBE1,0.00418141142346822,66133,1,0.9999269984369378,0.9958185885765318,0.999746202764626,1,0,0,0.05743707311102502,0.35581232730286905,18.521650435209683
NRAS,SPCS1,0.00418164929482788,61269,0.9999978730172212,0.9999269984369378,0.995818350705172,0.999746202764626,1,2.1269827787939732e-6,9.670876745771614e-6,0.13472491675067125,0.02601958712718001,21.165100294589116
NRAS,ZNF621,0.00418354327504045,61629,0.9999995696470954,0.9999269984369378,0.9958164567249596,0.999746202764626,1,4.303529046456589e-7,2.228152541722565e-6,0.10543439026234837,0.08064073484491746,23.4829726383913
RET,CHRM4,0.00418419854141143,68566,0.9987832240887544,0.9999269984369378,0.9958158014585886,0.999746202764626,1,0.00121677591124558,0.00320341382959566,0.14826359277522227,0.010638170151315655,13.30137354754419
CD274,SLC35F6,0.00418666245058745,61268,0.9999999999997372,0.9999269984369378,0.9958133375494126,0.999746202764626,1,2.6267876762631204e-13,3.327514450271536e-12,0,1,9999999
AKT2,MTHFR,0.00418666245058745,61268,1,0.9999269984369378,0.9958133375494126,0.999746202764626,1,0,0,-0.011858684362130115,0.8449436234700944,14.921553875186476
PIK3CA,ROR2,0.00418685714307463,68833,0.9991349994115024,0.9999269984369378,0.9958131428569252,0.999746202764626,1,8.650005884974776e-4,0.0023544637128047,-0.019946998585488623,0.7417799944316316,17.709961049343946
BRAF,SNAPC1,0.00419168098160793,61267,0.5286531374812483,0.9999269984369378,0.995808319018392,0.999746202764626,1,0.4713468625187517,0.6153937251428812,0.09313666918682094,0.11828450433822077,22.55015325359945
BRAF,HMGA2,0.00419168098160793,61267,0.00880999950879139,0.9999269984369378,0.995808319018392,0.999746202764626,0.14253956275966287,0.9911900004912086,1,-0.03741549132987211,0.535768519978577,26.291781543707057
RET,KCTD17,0.00419168098160793,61267,0.9999994698440282,0.9999269984369378,0.995808319018392,0.999746202764626,1,5.301559717896254e-7,2.680913082543407e-6,-0.02844855185367928,0.633525759624546,13.31258225709312
CDK4,MEGF11,0.0041952976611373,61987,0.9986328768447362,0.9999269984369378,0.9958047023388626,0.999746202764626,1,0.00136712315526377,0.00356174159639039,0.04948875210962028,0.42750319744796633,20.15075489356176
BRAF,CD59,0.00420173418916936,61265,6.291092254588461e-5,0.9999269984369378,0.9957982658108306,0.999746202764626,0.00256732662899033,0.9999370890774542,1,0.03296377708870853,0.583382181215527,28.24563554484185
KIT,CASP7,0.00420173418916936,61265,0.9169889177612331,0.9999269984369378,0.9957982658108306,0.999746202764626,1,0.08301108223876674,0.13865067415557986,-0.037105901607496425,0.553101134046924,17.697287733886974
RET,UCHL3,0.00420173418916936,61265,0.11319955627415708,0.9999269984369378,0.9957982658108306,0.999746202764626,0.9329188693355748,0.8868004437258429,1,0.15775209504799287,0.00786998064139305,9.490238670175327
KIT,CCM2,0.00420265107194034,61445,0.9966415068166276,0.9999269984369378,0.9957973489280596,0.999746202764626,1,0.00335849318337233,0.00799737144120028,0.0013601293410000783,0.9826288794200913,24.697318115727438
FGFR1,ZFAND4,0.00420354553357064,61625,0.999999999873379,0.9999269984369378,0.9957964544664294,0.999746202764626,1,1.2662104698080157e-10,1.131165793151717e-9,0,1,9999999
FLT3,VGLL1,0.00420529365860727,65621,0.9994988288132528,0.9999269984369378,0.9957947063413928,0.999746202764626,1,5.011711867473068e-4,0.00143986418694329,0.012279581579145864,0.8371339041645437,16.700965754534412
NRAS,TRPV2,0.00420609702986645,62165,0.9993786585893067,0.9999269984369378,0.9957939029701336,0.999746202764626,1,6.213414106932547e-4,0.00175201951601346,0.08105285368630324,0.1825808404061513,14.96927957845711
CDK4,TIMELESS,0.00420676887558799,61264,1,0.9999269984369378,0.995793231124412,0.999746202764626,1,0,0,-0.01120453931211754,0.8523447635780568,11.405647383489086
KRAS,OOSP4B,0.00420677679119567,17124,0.9914925519988488,0.9999269984369378,0.9957932232088044,0.999746202764626,1,0.00850744800115133,0.01845292928594387,0,1,9999999
CDK4,ST8SIA1,0.00421062949268707,63245,0.9184465128066548,0.9999269984369378,0.995789370507313,0.999746202764626,1,0.08155348719334521,0.13662107179189892,0.0475557493599516,0.43915474809673255,18.545598873847858
CDK4,BECN2,0.00421116738296908,118100,0.00491376841153494,0.9999269984369378,0.9957888326170308,0.999746202764626,0.09174612884436248,0.9950862315884652,1,0,1,9999999
HRAS,SNRNP27,0.00421270501492223,61443,0.13129459846429306,0.9999269984369378,0.9957872949850778,0.999746202764626,1,0.868705401535707,0.9939112449813068,0.018644154785657216,0.7592017803905937,9.826422223953356
XPO1,FXYD2,0.00421543219834513,63075,0.05005826807391717,0.9999269984369378,0.9957845678016548,0.999746202764626,0.5267460655633037,0.9499417319260828,1,-0.008691152946512758,0.8859120265791065,12.010612695725193
KDR,CD80,0.00421647580961504,87396,0.9818497503051036,0.9999269984369378,0.995783524190385,0.999746202764626,1,0.01815024969489642,0.03629539393268848,-0.017770034975278133,0.7673342827597937,15.278850937510578
RET,MARCHF4,0.00422360460553481,64143,0.9999115948961634,0.9999269984369378,0.9957763953944652,0.999746202764626,1,8.840510383656408e-5,2.9601478497161206e-4,0,1,9999999
XPO1,TBX19,0.00423194943275415,62163,0.9999495641227548,0.9999269984369378,0.9957680505672458,0.999746202764626,1,5.0435877245069705e-5,1.7730555943642017e-4,-0.05549797610004746,0.37437438167809994,15.458275414726948
KDR,SEC61G,0.00423202333192982,61259,0.9473277024552504,0.9999269984369378,0.9957679766680702,0.999746202764626,1,0.05267229754474956,0.09284355190816598,-0.023635744614126607,0.701986559570868,19.11688696635693
HRAS,MTPN,0.00423202333192982,61259,0.9438606672439244,0.9999269984369378,0.9957679766680702,0.999746202764626,1,0.05613933275607552,0.09826589148365268,0,1,10.425093731667046
HRAS,TLK1,0.00423287745785321,61439,0.12163520215899867,0.9999269984369378,0.9957671225421468,0.999746202764626,0.9794905524857886,0.8783647978410013,1,0.00256850658583526,0.967417074123599,14.471476226756154
EGFR,SLC35F3,0.00423392083858133,64321,0.9999999999984244,0.9999269984369378,0.9957660791614188,0.999746202764626,1,1.5756285165480224e-12,1.8111526631243408e-11,0.005987025644585751,0.9220421111529409,23.020698293599487
NRAS,ZNF746,0.00423709046273049,61258,0.999995861754528,0.9999269984369378,0.9957629095372696,0.999746202764626,1,4.1382454719629536e-6,1.7875323260821998e-5,0.0014644099046287138,0.9810226381794183,19.733929697969167
CDK4,ZNF695,0.00424216301828586,61257,0.9999997422453072,0.9999269984369378,0.9957578369817142,0.999746202764626,1,2.5775469292277364e-7,1.3724957390783388e-6,-0.06621059115117606,0.28490564231035137,16.201258303850164
NRAS,PIM2,0.00424216301828586,61257,0.999972784630788,0.9999269984369378,0.9957578369817142,0.999746202764626,1,2.721536921201917e-5,1.0079485112473829e-4,0.005613860960932344,0.9263941415050776,18.794738695973322
CDK4,GPR19,0.00424299603657825,61437,0.9986536956212106,0.9999269984369378,0.9957570039634216,0.999746202764626,1,0.00134630437878935,0.00350937026373322,-0.05756423520679686,0.3395672073082812,13.763615283514538
BRAF,ARF6,0.00424724100356468,61256,0.9981832571848634,0.9999269984369378,0.9957527589964352,0.999746202764626,1,0.00181674281513655,0.00460125602611414,0.016738479571782712,0.7808768873251061,27.002228719528564
KDR,C1orf52,0.00424724100356468,61256,0.9999531954130434,0.9999269984369378,0.9957527589964352,0.999746202764626,1,4.680458695660583e-5,1.6724873877912636e-4,0.018153563004451846,0.7659856274627672,14.530220147739074
BRAF,ZC3H12A,0.0042523244235392,61255,5.817197416024324e-4,0.9999269984369378,0.9957476755764608,0.999746202764626,0.01619773307973975,0.9994182802583976,1,-6.907019888619789e-4,0.9909634627521742,22.384894760613037
KIT,MVP,0.0042523244235392,61255,0.06293405390396727,0.9999269984369378,0.9957476755764608,0.999746202764626,0.6258636993845009,0.9370659460960328,1,-0.08054631004163817,0.20825524049173286,21.423057014578948
PDGFRB,GET4,0.00425313623942,61435,0.9318184782809776,0.9999269984369378,0.99574686376058,0.999746202764626,1,0.06818152171902248,0.11641681564889332,-0.0916498460201195,0.1295392171319242,23.764418512746953
BRAF,AREG,0.00427271254996276,61251,1.1702847343661649e-6,0.9999269984369378,0.9957272874500372,0.999746202764626,8.760120550119796e-5,0.9999988297152655,1,0.04261109841019306,0.47952074707106934,24.32228302673318
SMO,AGFG2,0.00427271254996276,61251,0.00880999950879139,0.9999269984369378,0.9957272874500372,0.999746202764626,0.14253956275966287,0.9911900004912086,1,0.005012661636282802,0.9357092932163523,18.876455944086867
BRAF,GPRC5A,0.00427782321812302,61250,2.4028916580946927e-6,0.9999269984369378,0.995722176781877,0.999746202764626,1.6228806287433997e-4,0.999997597108342,1,-0.050394124146830116,0.4189881200389065,28.894129511282454
HRAS,GNB4,0.00427858161157232,61430,0.9986536956212106,0.9999269984369378,0.9957214183884276,0.999746202764626,1,0.00134630437878935,0.00350937026373322,-0.02992050359880149,0.6321337128316245,10.525337503907913
SMO,AGAP3,0.0042836869882009,61429,0.9998176227868744,0.9999269984369378,0.9957163130117992,0.999746202764626,1,1.8237721312552857e-4,5.723427919629204e-4,0.060669684236578716,0.31092995900862463,16.75272564490732
CDK4,METTL16,0.00428806095325041,61248,0.9999999999900796,0.9999269984369378,0.9957119390467496,0.9997460629450944,1,9.920508858840547e-12,1.0223023214284671e-10,0,1,9999999
PDGFRB,PCSK2,0.00428829515192502,82148,0.9999982010844424,0.9999269984369378,0.995711704848075,0.9997460629450944,1,1.7989155577380345e-6,8.344978772828426e-6,-0.020071361086616175,0.7375289408653489,19.59870477115416
CDK4,CTPS1,0.00428879781046928,61428,1,0.9999269984369378,0.9957112021895308,0.9997460629450944,1,0,0,0,1,9999999
CDK4,ARHGEF26,0.00429391408334464,61427,0.9996909385382906,0.9999269984369378,0.9957060859166552,0.9997459890635824,1,3.090614617093923e-4,9.242405186063053e-4,0,1,14.3996215018643
BRAF,LGALS1,0.00429832058678435,61246,0.26003691099367054,0.9999269984369378,0.9957016794132156,0.9997434990087768,1,0.7399630890063295,0.8846449809195487,-0.052633679143828375,0.3876129172445092,31.374982411700937
AKT1,MT1A,0.00429838185422632,99420,0.9992948666751832,0.9999269984369378,0.9957016181457736,0.9997434990087768,1,7.05133324816698e-4,0.00196760965412137,0.05274077979586899,0.39229735180965103,18.43002338454722
SMO,METTL2B,0.00430257642652376,62149,0.9488659906186392,0.9999269984369378,0.9956974235734762,0.9997434990087768,1,0.05113400938136092,0.09044664055861572,-0.09748320969424185,0.11340089107153102,17.930349823768317
KDR,MYL4,0.00430487308262905,73626,0.9653658208106212,0.9999269984369378,0.9956951269173708,0.9997434990087768,1,0.03463417918937872,0.06434134206343933,0.005489995988925932,0.9261801878060608,14.058201774746113
CDK4,SMIM41,0.00430711737190344,36496,0.7846939168356225,0.9999269984369378,0.9956928826280964,0.9997434990087768,1,0.2153060831643775,0.317848421838612,0,1,9999999
HRAS,KIF5C,0.0043086021587712,61244,0.9999973060440585,0.9999269984369378,0.9956913978412288,0.9997434990087768,1,2.6939559416572223e-6,1.200682096508093e-5,0.05812106658516056,0.3372442514399673,10.045217507075664
KDR,KIAA1586,0.00430929565533701,61424,0.999996820096837,0.9999269984369378,0.995690704344663,0.9997434990087768,1,3.179903163008646e-6,1.4091578898446828e-5,0.05642080317492102,0.3509691462410285,15.615815912890358
BRAF,SRPX2,0.00430996730268604,61604,4.3412662181183656e-5,0.9999269984369378,0.995690032697314,0.9997434990087768,0.0019000709509978,0.9999565873378188,1,-0.011880264094354769,0.8447389702059642,21.170441009688574
HRAS,PCDHA11,0.00431081136910861,74641,0.9972796606947464,0.9999269984369378,0.9956891886308914,0.9997434990087768,1,0.0027203393052535,0.00666216626191316,0.04645957315205098,0.44406568841271943,13.831532495747233
FLT4,TRIM49C,0.00431888825890248,78252,0.9999599402470248,0.9999269984369378,0.9956811117410976,0.9997434990087768,1,4.005975297527442e-5,1.445163587612646e-4,0,1,9999999
BRAF,CST3,0.00431890570931393,61242,3.420567031683295e-5,0.9999269984369378,0.995681094290686,0.9997434990087768,0.00154067124694635,0.9999657943296832,1,-0.009874741927253565,0.8740347920205535,26.955255763788802
BRAF,SHB,0.00431890570931393,61242,0.41534983079987053,0.9999269984369378,0.995681094290686,0.9997434990087768,1,0.5846501692001295,0.7345860201754392,-0.06438376385690986,0.30051444475139877,30.264428305705653
AKT2,FNDC3B,0.00432406573909143,61241,0.9925840635415838,0.9999269984369378,0.9956759342609086,0.9997434990087768,1,0.0074159364584162,0.0162837958426165,-0.020391742100772603,0.739318418027558,15.553088054229262
SMO,TMBIM4,0.00432406573909143,61241,0.26003691099367054,0.9999269984369378,0.9956759342609086,0.9997434990087768,1,0.7399630890063295,0.8846449809195487,0.016139989009022703,0.7847698225145687,17.22342832431721
PDGFRB,RIPOR2,0.00432472646194734,61421,0.9991138930734866,0.9999269984369378,0.9956752735380526,0.9997434990087768,1,8.861069265133636e-4,0.00240865416578628,0,1,9999999
CDK4,SIMC1,0.00432536542250085,61601,0.9999999736844576,0.9999269984369378,0.9956746345774992,0.9997434990087768,1,2.6315542522858948e-8,1.646024196562637e-7,0,1,9999999
AKT2,CLEC18C,0.00433616207917972,82941,0.9999985268704884,0.9999269984369378,0.9956638379208202,0.9997434990087768,1,1.4731295114867038e-6,6.902860473740611e-6,-0.036692676829967054,0.5560997091635161,14.001419452642835
PDGFRB,PELI1,0.00433957890676225,61238,0.037807858821537,0.9999269984369378,0.9956604210932376,0.9997426941283826,0.4295792242810427,0.962192141178463,1,0.07366205532359679,0.2221910220158828,21.110437763129923
BRAF,LARP6,0.00434476100553983,61237,0.3085497094228912,0.9999269984369378,0.9956552389944602,0.9997394251843682,1,0.6914502905771087,0.8399593712473002,0.06595980144463993,0.2683468896316253,30.85990861404415
RET,TNFRSF1A,0.00434476100553983,61237,0.9944162502346324,0.9999269984369378,0.9956552389944602,0.9997394251843682,1,0.00558374976536757,0.01267061300336908,0.10088057668348606,0.09417161001714147,13.937902752698271
NRAS,SH3BP2,0.00434476100553983,61237,0.7395478160736602,0.9999269984369378,0.9956552389944602,0.9997394251843682,1,0.26045218392633984,0.3726829108528519,0.10440006914129736,0.08605592112820297,18.225451410994864
HRAS,RAB8B,0.00435514179765734,61235,0.4530811620826625,0.9999269984369378,0.9956448582023426,0.9997348049996878,1,0.5469188379173375,0.6952903776803967,-0.09079322305480376,0.15173039217160716,13.423482162822586
BRAF,KLF17,0.00435520902934681,102402,0.548367124442191,0.9999269984369378,0.9956447909706532,0.9997348049996878,1,0.45163287555780895,0.5945461011199542,0.029047028098545417,0.6269059621189688,26.78090730536552
PDGFRB,PLA1A,0.00435581724355125,77670,0.9774446286138068,0.9999269984369378,0.9956441827564488,0.9997348049996878,1,0.02255537138619334,0.04388270978716978,-0.017299128935634293,0.7787577518709505,19.147197988758162
CDK4,RASGEF1C,0.00435611958122699,74679,0.9993246637316968,0.9999269984369378,0.995643880418773,0.9997348049996878,1,6.753362683031838e-4,0.00189376522892812,0.10562637879592825,0.08109366571583332,19.29834600293172
CD274,IL1RN,0.00435688049541805,63936,0.9999999907229296,0.9999269984369378,0.995643119504582,0.9997348049996878,1,9.277070445179449e-9,6.303343044937736e-8,-0.11546177645974247,0.06711822192145465,15.722543377368297
EGFR,ZNF561,0.00436034050108683,61234,0.47173767400297834,0.9999269984369378,0.9956396594989132,0.9997348049996878,1,0.5282623259970216,0.6760389976837342,-0.04327684921099534,0.46946650470460827,14.378573901132064
AKT2,SIK2,0.00436034050108683,61234,1,0.9999269984369378,0.9956396594989132,0.9997348049996878,1,0,0,-0.023731169999405787,0.7016286674097955,15.870188054822835
SMO,GLYCTK,0.00436941329877236,61593,0.5099065011427081,0.9999269984369378,0.9956305867012276,0.9997348049996878,1,0.4900934988572919,0.6349621727954708,0.019501325236953467,0.7507884660662176,19.842412159621905
BRAF,ZNF860,0.00437237360391453,61772,3.5742203097538424e-4,0.9999269984369378,0.9956276263960856,0.9997348049996878,0.01089580822070031,0.9996425779690248,1,0.08177839893723697,0.16210189256726226,21.90554021781124
PDCD1,FHIT,0.00437786000028612,61772,0.9334107555940884,0.9999269984369378,0.9956221399997138,0.9997332719268962,1,0.06658924440591174,0.1145433707158552,0.08792980373702274,0.1358168162512214,16.719441268209287
MS4A1,GBGT1,0.00438088134204175,63211,0.9818908949412746,0.9999269984369378,0.9956191186579584,0.9997321725532085,1,0.01810910505872542,0.03621437212685226,-0.10404967784436228,0.10355381453422795,15.997776861477293
BRAF,TNS2,0.00438119081515353,61230,0.9981832571848634,0.9999269984369378,0.9956188091848464,0.9997321725532085,1,0.00181674281513655,0.00460125602611414,0,1,9999999
SMO,PPIH,0.00438119081515353,61230,0.5286531374812483,0.9999269984369378,0.9956188091848464,0.9997321725532085,1,0.4713468625187517,0.6153937251428812,0.006902384498389224,0.9117406950930701,23.64147006820924
KDR,ANKRD18B,0.00438172949529051,61410,0.9992314122838024,0.9999269984369378,0.9956182705047096,0.9997321725532085,1,7.685877161975885e-4,0.0021144371948554,0,1,19.216394220810244
XPO1,TCTEX1D1,0.00438463888724605,114826,0.9667996447376724,0.9999269984369378,0.995615361112754,0.9997321725532085,1,0.03320035526232745,0.06189674984076407,-0.04762469658387023,0.44466944881811016,17.858156178085217
AKT3,BZW2,0.00438641729405236,61229,0.2157503531697164,0.9999269984369378,0.9956135827059476,0.9997321725532085,1,0.7842496468302835,0.9244215239715444,-0.13855709281544218,0.03192648019422017,15.756352042306988
CDK6,PACSIN2,0.00439164934323448,61228,0.9994858619403598,0.9999269984369378,0.9956083506567656,0.9997321725532085,1,5.14138059640179e-4,0.00146821778561326,0.04316697730327742,0.46809239281483694,17.669186784715837
CDK4,B4GALNT3,0.00439266031716283,61588,0.0550071151855991,0.9999269984369378,0.9956073396828372,0.9997321725532085,0.566507462573174,0.9449928848144008,1,-0.06984503656890062,0.26622397012868676,18.04603263719578
HRAS,DACT3,0.00439619492147032,63208,0.990067208787841,0.9999269984369378,0.9956038050785296,0.9997321725532085,1,0.00993279121215895,0.02112956930411211,-0.03392093733226337,0.5848896989970856,15.051171521478937
XPO1,ZNF200,0.00439739184884968,61407,1,0.9999269984369378,0.9956026081511504,0.9997321725532085,1,0,0,-0.1422151038627397,0.024886269144299932,17.406778855084486
FGFR1,DHTKD1,0.00439739184884968,61407,0.9490687395684968,0.9999269984369378,0.9956026081511504,0.9997321725532085,1,0.05093126043150331,0.09013255936804047,0.04355836207421935,0.4885622406312992,16.681964220049856
CDK4,SPATA48,0.00440045679547295,34062,0.41189181822790394,0.9999269984369378,0.995599543204527,0.9997321725532085,1,0.5881081817720961,0.7385374830185268,0,1,9999999
PIK3CA,WDR83OS,0.00440213017273793,61226,0.9904469859736034,0.9999269984369378,0.995597869827262,0.9997321725532085,1,0.00955301402639663,0.02040810046695721,0,1,9999999
